id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,text,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,target
1.34863e+18,1.34862e+18,2021-01-11 19:58:49 Bangladesh Standard Time,11/01/2021,19:58:49,600,2934694847.0,chadprim3,The Chad,,"@Moira_kitty More than that, these are the violent people who stormed capital Hill.  Now the plan is to keep them in Washington en masse during an inauguration they oppose,  https://t.co/YH06VcmInx",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/ErdMPTsWMAAAQsv.jpg'],0,0,0,[],[],https://twitter.com/ChadPrim3/status/1348630445345353729,False,,1,https://pbs.twimg.com/tweet_video_thumb/ErdMPTsWMAAAQsv.jpg,,,,,,,"[{'screen_name': 'Moira_kitty', 'name': 'Moira kitty ☠🔥🔥🏴\u200d☠️🇮🇪', 'id': '2450410538'}]",,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:58:41 Bangladesh Standard Time,11/01/2021,19:58:41,600,37703133.0,mdmousseau,mdmousseau@outlook.com,,those people who stormed capital hill control the social media..my facebook is and so is yours...hidden code and Ai and organized crime beacause i support legal weed and they sell their shit and propaganda on my page and threating y life  https://t.co/zfhjJkxwxX,en,[],[],['https://pbs.twimg.com/media/ErdL8kwXMAACHsT.jpg'],0,1,0,[],[],https://twitter.com/mdmousseau/status/1348630412957016064,False,,1,https://pbs.twimg.com/media/ErdL8kwXMAACHsT.jpg,,,,,,,[],,,,,0
1.34863e+18,1.34862e+18,2021-01-11 19:58:28 Bangladesh Standard Time,11/01/2021,19:58:28,600,1.29609e+18,fromrojavaa,Rojava,,@sashafrp2 @brummer_brumm @officialYC99 @Independent Just looking at ur Ur twitter account show who u are. U are typical Qanon far right supporter. Looking what u like proves me I’m right.   Police attacked to protesters 🤮. What the hell those people,en,[],[],[],1,0,0,[],[],https://twitter.com/FromRojavaa/status/1348630356585545729,False,,0,,,,,,,,"[{'screen_name': 'sashafrp2', 'name': 'Aleksandar Vidaković', 'id': '1344434691160612866'}, {'screen_name': 'brummer_brumm', 'name': 'Brummer 🦎', 'id': '1326499911106498562'}, {'screen_name': 'officialYC99', 'name': '🔥YC99🔥 says 🅰🅱🅾LℹSH the ELECT🅾R🅰L C🅾LLEGE', 'id': '872475500119113728'}, {'screen_name': 'Independent', 'name': 'The Independent', 'id': '16973333'}]",,,,,0
1.34863e+18,1.34837e+18,2021-01-11 19:58:27 Bangladesh Standard Time,11/01/2021,19:58:27,600,3320562114.0,niniyako28,Commander Crowe,,@Todd_Stein #CapitalHill Hero #StopTrumpsTerror #MAGATerrorists #DomesticTerrorists,es,[],[],[],0,0,0,"['capitalhill', 'stoptrumpsterror', 'magaterrorists', 'domesticterrorists']",[],https://twitter.com/Niniyako28/status/1348630354786136064,False,,0,,,,,,,,"[{'screen_name': 'Todd_Stein', 'name': 'Todd Stein', 'id': '29480975'}]",,,,,0
1.34863e+18,1.34844e+18,2021-01-11 19:56:14 Bangladesh Standard Time,11/01/2021,19:56:14,600,1.25152e+18,giordan67551736,Giordano.Bruno,,"@FZirm @bright8694 Helmeted, who knows what inside backpack (IEDs? FlexCuffs? Noose?) isn’t “caught up in the moment.” It’s premeditated. He is an accessory to the murder of two capital hill police officers.",en,[],[],[],0,0,0,[],[],https://twitter.com/Giordan67551736/status/1348629798164328448,False,,0,,,,,,,,"[{'screen_name': 'FZirm', 'name': 'Fred is FED UP!', 'id': '741046554459525120'}, {'screen_name': 'bright8694', 'name': 'Carla 💙 #BLM ✍️🌊🌈', 'id': '1079429091546316800'}]",,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:56:00 Bangladesh Standard Time,11/01/2021,19:56:00,600,1.32811e+18,eddiepjsilling,Eddiepjsilling,,@grantschott  hope Brady comes out and supports the protest at capital hill. I just want people on twitter heads to explode. I hope for his press conference this week he wears a MAGA hat n says all lives matter. I am a democrat but would love 2 see all th,en,[],[],[],0,0,0,[],[],https://twitter.com/eddiepjsilling/status/1348629738970034177,False,,0,,,,,,,,[],,,,,0
1.34863e+18,1.34698e+18,2021-01-11 19:55:46 Bangladesh Standard Time,11/01/2021,19:55:46,600,8.66079e+17,focused1914,David Jennings,,"@YukitoOnline @JThompson603 @704drew @ruthbenghiat If you look back at alotnof the looting and burning of buildings it wasn’t done by black folks.... when they destroyed that target it wasn’t us, capital hill in nashville it wasn’t us, sure some peo",en,[],[],[],0,0,0,[],[],https://twitter.com/focused1914/status/1348629677716475904,False,,0,,,,,,,,"[{'screen_name': 'YukitoOnline', 'name': '山の翁 🇵🇭🇯🇵', 'id': '849079343997497344'}, {'screen_name': 'JThompson603', 'name': 'John Thompson', 'id': '1313476400532389889'}, {'screen_name': '704drew', 'name': '704drew', 'id': '1188883236522483716'}, {'screen_name': 'ruthbenghiat', 'name': 'Ruth Ben-Ghiat', 'id': '985749294'}]",,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:53:32 Bangladesh Standard Time,11/01/2021,19:53:32,600,9.57596e+17,brandimc17,Brandi McCormick,,Its funny how Trump is being blamed for in-sighting a riot on Capital Hill and they want to impeach him ...but the left wing has been in- sighting riots and violence on our streets and cities for the last year. And no one want to impeach Nacy and her team of hoodlums.,en,[],[],[],1,0,0,[],[],https://twitter.com/BrandiMc17/status/1348629115667181568,False,,0,,,,,,,,[],,,,,0
1.34863e+18,1.34803e+18,2021-01-11 19:53:25 Bangladesh Standard Time,11/01/2021,19:53:25,600,1954290720.0,tattoodceo,Mark Green,,@themaxburns @jojo66newbery If been screaming inside job since the day of the capital hill attack.  No chance we Americans can swallow this is a communication failure.  This fails the eye test,en,[],[],[],0,0,0,[],[],https://twitter.com/TattoodCEO/status/1348629087024254980,False,,0,,,,,,,,"[{'screen_name': 'themaxburns', 'name': 'Max Burns', 'id': '1599266138'}, {'screen_name': 'jojo66newbery', 'name': 'JOM', 'id': '601894148'}]",,,,,0
1.34863e+18,1.34694e+18,2021-01-11 19:53:24 Bangladesh Standard Time,11/01/2021,19:53:24,600,1.30121e+18,anthony33577005,Yoshikage Kira,,@steedy450 I meant for the rioter's of capital hill,en,[],[],[],0,0,0,[],[],https://twitter.com/Anthony33577005/status/1348629081596850176,False,,0,,,,,,,,"[{'screen_name': 'steedy450', 'name': 'BeetySteedy', 'id': '1153230084918173697'}]",,,,,1
1.34863e+18,1.34859e+18,2021-01-11 19:51:31 Bangladesh Standard Time,11/01/2021,19:51:31,600,287935036.0,klaneos,🦆 Quackmac 🦆,,@FoxNews AOC the MVP quack.  Her stank of immaturity cleared out capital hill,en,[],[],[],0,0,0,[],[],https://twitter.com/klaneos/status/1348628610442121216,False,,0,,,,,,,,"[{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}]",,,,,1
1.34863e+18,1.34862e+18,2021-01-11 19:51:15 Bangladesh Standard Time,11/01/2021,19:51:15,600,1.29609e+18,fromrojavaa,Rojava,,@sashafrp2 @brummer_brumm @officialYC99 @Independent There u have it. This is one of them this police officer killed by the trump supporter that day. Look at the banners they all have Trump’s name on it. Trump invited these people to this March and hims,en,[],[],['https://pbs.twimg.com/media/ErdKguGXAAAccX6.jpg'],1,0,0,[],[],https://twitter.com/FromRojavaa/status/1348628543798996992,False,,1,https://pbs.twimg.com/media/ErdKguGXAAAccX6.jpg,,,,,,,"[{'screen_name': 'sashafrp2', 'name': 'Aleksandar Vidaković', 'id': '1344434691160612866'}, {'screen_name': 'brummer_brumm', 'name': 'Brummer 🦎', 'id': '1326499911106498562'}, {'screen_name': 'officialYC99', 'name': '🔥YC99🔥 says 🅰🅱🅾LℹSH the ELECT🅾R🅰L C🅾LLEGE', 'id': '872475500119113728'}, {'screen_name': 'Independent', 'name': 'The Independent', 'id': '16973333'}]",,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:50:51 Bangladesh Standard Time,11/01/2021,19:50:51,600,17049826.0,jjsway,No longer a user of this crappy site.,,I'm pretty sure God is more upset about the ST Johns Church fire than the Capital Hill damage. And the deaths from ALL rioting probably has him outraged.,en,[],[],[],0,0,0,[],[],https://twitter.com/jjsway/status/1348628442804350979,False,,0,,,,,,,,[],,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:50:20 Bangladesh Standard Time,11/01/2021,19:50:20,600,1.28676e+18,archoprobato,How I learned to stop worrying and love the virus,,"""ARMED MARCH ON CAPITAL HILL &amp; ALL STATE CAPITOLS"" Jan. 17. What could go wrong?  https://t.co/y23BgZBo0q",en,[],[],['https://pbs.twimg.com/media/ErdKEudWMAAYbLL.jpg'],1,0,0,[],[],https://twitter.com/ArchoProbato/status/1348628309912014855,False,,1,https://pbs.twimg.com/media/ErdKEudWMAAYbLL.jpg,,,,,,,[],,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:50:10 Bangladesh Standard Time,11/01/2021,19:50:10,600,1360131450.0,kenvaness2,Ken VanEss,,@RepMeijer Why did NPR post the Capital Hill riot before it happened?,en,[],[],[],0,0,0,[],[],https://twitter.com/KenVanEss2/status/1348628270078697472,False,,0,,,,,,,,[],,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:48:00 Bangladesh Standard Time,11/01/2021,19:48:00,600,490763121.0,sylencedogood,TheNarrator-Maybe,,"The 4th District is watching YOU. We don’t need your lecture on what’s right/wrong. We are watching to see if you drink the Capital Hill Kool-Aid and transform into another Swamp-Dweller. If you want to remain there, I suggest you have a strong spine and learn to fight",en,[],[],[],0,0,0,[],[],https://twitter.com/SylenceDogood/status/1348627722751397889,False,https://twitter.com/repfeenstra/status/1346902938560700416,0,,,,,,,,[],,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:47:29 Bangladesh Standard Time,11/01/2021,19:47:29,600,1.23785e+18,covidwatcher,carla,,"History books will read...  USA's second civil war began on Jan 6, 2021 when the Republican Party lead by then President Donald Trump attacked Capital Hill in Washington,DC and several State Houses around the country.  Congress MUST unanimously Vote to Impeach.",en,[],[],[],0,0,0,[],[],https://twitter.com/CovidWatcher/status/1348627593172574210,False,https://twitter.com/TerryBoutonHist/status/1348365425894170626,0,,,,,,,,[],,,,,1
1.34863e+18,1.34845e+18,2021-01-11 19:47:08 Bangladesh Standard Time,11/01/2021,19:47:08,600,9.07998e+17,ariel_alk,Kfir Ariel Ziv,,"@benshapiro The democrats &amp; also others forget that at the 1950’ Purto Ricans went into capital hill and start to shoot and killed peoples because they wanted independent, President Clinton was pardon one of the shooters after 40 years in prison.",en,[],[],[],0,0,0,[],[],https://twitter.com/Ariel_Alk/status/1348627508166619136,False,,0,,,,,,,,"[{'screen_name': 'benshapiro', 'name': 'Ben Shapiro', 'id': '17995040'}]",,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:46:05 Bangladesh Standard Time,11/01/2021,19:46:05,600,16664882.0,judyfstanley,"Judy/Charlotte,NC🇺🇸😷🏖🦩🐾",,All @Kaepernick7 did to/at the flag was KNEEL.   tRUMP supporters DRAGGED IT ON THE GROUND AND BEAT CAPITAL HILL POLICE WITH IT!!!  There’s something FCUKED up about that.,en,"[{'screen_name': 'kaepernick7', 'name': 'colin kaepernick', 'id': '45055696'}]",[],[],0,0,0,[],[],https://twitter.com/JudyFStanley/status/1348627241761173504,False,,0,,,,,,,,[],,,,,1
1.34863e+18,1.34727e+18,2021-01-11 19:45:53 Bangladesh Standard Time,11/01/2021,19:45:53,600,1.24194e+18,bettejanelb,Bettejane Mallozzi,,"@gerrylev @Scaramucci decades of tax EVASION btw he even admitted in 80's and never once pd price by irs  , attack on capital hill , all bad things that happened in past 4years you choose",en,[],[],[],0,0,0,[],[],https://twitter.com/BettejanelB/status/1348627193258246146,False,,0,,,,,,,,"[{'screen_name': 'gerrylev', 'name': 'Gerry Levine', 'id': '35297904'}, {'screen_name': 'Scaramucci', 'name': 'Anthony Scaramucci', 'id': '24578794'}]",,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:45:49 Bangladesh Standard Time,11/01/2021,19:45:49,600,32152763.0,crysanne1,SavsMom,,#Goodnews #Golf #NoTrumpCourses #PGA #LPGA #sayNotoDomesticTerrorism  #CapitalHill #Washingtondc #PebbleBeach #Florida #Augusta #Scottland,und,[],[],[],0,0,0,"['goodnews', 'golf', 'notrumpcourses', 'pga', 'lpga', 'saynotodomesticterrorism', 'capitalhill', 'washingtondc', 'pebblebeach', 'florida', 'augusta', 'scottland']",[],https://twitter.com/Crysanne1/status/1348627176363474947,False,https://twitter.com/fahrenthold/status/1348625072152588291,0,,,,,,,,[],,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:45:31 Bangladesh Standard Time,11/01/2021,19:45:31,600,2375662316.0,christo52317208,Christopher Glenn,,@WPGC This might expose capital hill police Trump supporters. She may need protection. Wow! Haters will come out and show their faces....,en,[],[],[],0,0,0,[],[],https://twitter.com/Christo52317208/status/1348627098513108995,False,,0,,,,,,,,"[{'screen_name': 'WPGC', 'name': 'WPGC 95.5', 'id': '19212855'}]",,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:45:05 Bangladesh Standard Time,11/01/2021,19:45:05,600,2977303609.0,mullstacy,hope💓desires,,"How sickening is it to blame 1 person for others action. Our constitution is being torn to shreds, right before our eyes. I condemn violence but why punish, the other one for peacefully protest. Democrats and left's are destroying America.!#constitutionrights ,#CapitalHill",en,[],[],[],0,0,0,"['constitutionrights', 'capitalhill']",[],https://twitter.com/MullStacy/status/1348626991776485376,False,,0,,,,,,,,[],,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:42:48 Bangladesh Standard Time,11/01/2021,19:42:48,600,2339504716.0,akili_zulu,Akili Zulu,,"Rosewood,Tulsa, Memphis and  many other cities, before AmeriKKKa's racist mobs destroyed the #CapitolBuilding they destroyed black communities with no punishment whatsoever, so excuse me while I continue to laugh, it was fine until the mob turned! #CapitalHill #BlackLivesMatter",en,[],[],[],0,0,0,"['capitolbuilding', 'capitalhill', 'blacklivesmatter']",[],https://twitter.com/AkiLi_Zulu/status/1348626417148424194,False,,0,,,,,,,,[],,,,,0
1.34863e+18,1.34853e+18,2021-01-11 19:42:44 Bangladesh Standard Time,11/01/2021,19:42:44,600,1.27861e+18,hill70329321,Hill,,@runxthexjewels @phil_h001 @SRodd_CPR @Apple @Google @amazon Armed insurrection a bunch of arse holes stormed the capital building and you believe those of us on the right of politics supported this action. The right not the    arse hole far right if you ,en,[],[],[],0,0,0,[],[],https://twitter.com/Hill70329321/status/1348626400245403649,False,,0,,,,,,,,"[{'screen_name': 'runxthexjewels', 'name': 'Utbah', 'id': '3206511989'}, {'screen_name': 'phil_h001', 'name': 'Philip Hobbs', 'id': '24153670'}, {'screen_name': 'SRodd_CPR', 'name': 'Scott Rodd', 'id': '3010609945'}, {'screen_name': 'Apple', 'name': 'Apple', 'id': '380749300'}, {'screen_name': 'Google', 'name': 'Google', 'id': '20536157'}, {'screen_name': 'amazon', 'name': 'Amazon', 'id': '20793816'}]",,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:41:54 Bangladesh Standard Time,11/01/2021,19:41:54,600,635549765.0,goldenemperorxo,Real*Golden*Emperor,,Why didn't the Capital Hill have metal doors with bullet proof glass? With all the riots we had for 2020 know body increases a secure infrastructure. I bet they do a vote on that! - RIP @SenateFloor,en,"[{'screen_name': 'senatefloor', 'name': 'u.s. senate floor', 'id': '9855382'}]",[],[],0,0,0,[],[],https://twitter.com/GoldenEmperorXO/status/1348626191524229122,False,,0,,,,,,,,[],,,,,0
1.34863e+18,1.34843e+18,2021-01-11 19:41:52 Bangladesh Standard Time,11/01/2021,19:41:52,600,1.27345e+18,jerome_gillain,J T,,@CFCJIMMY14 Well the guy's BEEN on Capital Hill for over 40+ years ... He didn't do anything all that time so... WE'RE STILL WAITING!,en,[],[],[],0,0,0,[],[],https://twitter.com/Jerome_Gillain/status/1348626181961105412,False,,0,,,,,,,,"[{'screen_name': 'CFCJIMMY14', 'name': '🌧𝑱𝒊𝒎𝒎𝒚', 'id': '1213328615418425344'}]",,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:41:25 Bangladesh Standard Time,11/01/2021,19:41:25,600,3224519513.0,iyawookafor,Iyawo Butterfly,,This tells you everything you need to know about white supremacy! He knows.. they all know! #CapitalHill #BlackLivesMatter,en,[],[],[],0,0,0,"['capitalhill', 'blacklivesmatter']",[],https://twitter.com/IyawoOkafor/status/1348626069901946882,False,https://twitter.com/mulkiizm/status/1348402887156789250,0,,,,,,,,[],,,,,0
1.34863e+18,1.34863e+18,2021-01-11 19:40:54 Bangladesh Standard Time,11/01/2021,19:40:54,600,16664882.0,judyfstanley,"Judy/Charlotte,NC🇺🇸😷🏖🦩🐾",,@WhiteHouse   ARE YOU KIDDING ME  It took until YESTERDAY for you to lower the flag FOR THE CAPITAL HILL COP WHO WAS KILLED BY THE PRES SUPPORTERS.   MY GOD  SHAME ON YOU,en,[],[],[],0,0,0,[],[],https://twitter.com/JudyFStanley/status/1348625936787369985,False,,0,,,,,,,,[],,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:40:37 Bangladesh Standard Time,11/01/2021,19:40:37,600,1.28289e+18,factcheckyou1,factcheckyou,,"This.  I haven’t experienced domestic violence, but this menacing call for @SpeakerPelosi by terrorists who’d already broken her door, ransacked her office, and who were roaming Capital Hill, looking to shoot or string Pelosi up on their homemade gallows, is horrific.",en,"[{'screen_name': 'speakerpelosi', 'name': 'nancy pelosi', 'id': '15764644'}]",[],[],0,0,2,[],[],https://twitter.com/factcheckyou1/status/1348625864603414528,False,https://twitter.com/emrazz/status/1348621086401953793,0,,,,,,,,[],,,,,1
1.34863e+18,1.34863e+18,2021-01-11 19:39:45 Bangladesh Standard Time,11/01/2021,19:39:45,600,956097366.0,bdriver645,James Leonard,,@seanhannity morning my deepest sympathy goes out to the police who lost there lives on the capital hill riots but I just wanted to say do you know how many people officers lost their lives over the summer who you don’t even know there names was there j,en,[],[],[],0,0,0,[],[],https://twitter.com/bdriver645/status/1348625648248643594,False,,0,,,,,,,,[],,,,,1
1.34862e+18,1.34862e+18,2021-01-11 19:36:11 Bangladesh Standard Time,11/01/2021,19:36:11,600,1.13298e+18,rebuilddestiny,Rebuild Destiny,,Very important timeline on the rioting at the Capital. It was not possible for the MAGA people to be present at the first breach of the building. It started at 12.40pm. They had to leave 15min into Trump's speech to reach the Hill. Capital &amp; Pentagon refused additional security,en,[],[],[],0,0,0,[],[],https://twitter.com/RebuildDestiny/status/1348624749644165120,False,https://twitter.com/christina_bobb/status/1348621125492871168,0,,,,,,,,[],,,,,1
1.34862e+18,1.34862e+18,2021-01-11 19:35:17 Bangladesh Standard Time,11/01/2021,19:35:17,600,2439127994.0,fireman452a,Jim and Chuck 🏳️‍🌈 👬🐻🌪🌊🌎,,"So now we see that the real victim in the Wed attack on the capital was ms trump.  THAT is funny, very very funny!!  Critics slam Melania Trump's self-centered statement on Capitol Hill riots  https://t.co/HVaMe0sabW",en,[],['https://www.rawstory.com/melania-trump-2649869875/'],[],3,3,5,[],[],https://twitter.com/fireman452a/status/1348624524829450240,False,,0,,,,,,,,[],,,,,1
1.34862e+18,1.3483e+18,2021-01-11 19:35:02 Bangladesh Standard Time,11/01/2021,19:35:02,600,1.22865e+18,wat_the_deuce,🇮🇪☘️🇵🇸-Wat_the_duece-🇵🇸☘️🇮🇪,,@GeorgeA44045559 @lproctoruc @kimje2020 @michaeltdresser @jovibon7 He didn't call the terrorists to capital hill like trump did.👍,en,[],[],[],0,0,0,[],[],https://twitter.com/Wat_the_deuce/status/1348624462296526855,False,,0,,,,,,,,"[{'screen_name': 'GeorgeA44045559', 'name': 'George Allan', 'id': '1259524980448124928'}, {'screen_name': 'lproctoruc', 'name': 'Lib Lee', 'id': '241646783'}, {'screen_name': 'kimje2020', 'name': 'Kim', 'id': '1177367689498693632'}, {'screen_name': 'michaeltdresser', 'name': 'Michael Dresser', 'id': '22828333'}, {'screen_name': 'jovibon7', 'name': ""LET'S GO BILLS B-B-B-B-B-B-BILLS 🇺🇲🏴\u200d☠️🌊🌊🌊🌊"", 'id': '436300431'}]",,,,,1
1.34862e+18,1.34862e+18,2021-01-11 19:33:04 Bangladesh Standard Time,11/01/2021,19:33:04,600,1.26979e+18,azzygayglasses,Azzy,,"Oh Im just a bill, yes Im just a bill And I'm sitting here on capital hill",en,[],[],[],0,0,1,[],[],https://twitter.com/Azzygayglasses/status/1348623966278201346,False,,0,,,,,,,,[],,,,,0
1.34862e+18,1.3486e+18,2021-01-11 19:30:45 Bangladesh Standard Time,11/01/2021,19:30:45,600,1.18234e+18,billy___hill,Billy Hill,,"@djvlad Do not trust this guy, total narc.  If you were involved in the storming of the capital building please join us here at the Fuck Biden Initiative.   For more information please contact us @FBI",en,"[{'screen_name': 'fbi', 'name': 'fbi', 'id': '17629860'}]",[],[],0,0,0,[],[],https://twitter.com/Billy___Hill/status/1348623383509020674,False,,0,,,,,,,,"[{'screen_name': 'djvlad', 'name': 'DJ Vlad - VladTV.com', 'id': '18088038'}]",,,,,0
1.34862e+18,1.34862e+18,2021-01-11 19:29:55 Bangladesh Standard Time,11/01/2021,19:29:55,600,8.11732e+17,josiah_gv,Josiah Vaughan,,"It’s funny how everywhere I look the protests at capital hill are called riots (don’t get me wrong, they are) but all the BLM riots that caused way more violence across the entire country, are just “protests”",en,[],[],[],0,0,0,[],[],https://twitter.com/josiah_gv/status/1348623174355849221,False,,0,,,,,,,,[],,,,,1
